date,sku_id,category,sales_volume,unit_cost,lead_time_days
2023-09-10,SKU_405_LIMITED_EDITION_CHIPS,Snacks,29.0,1.99,13
2023-09-11,SKU_101_CANNED_CHICKEN,Ambient Proteins,521.0,2.5,15
2023-09-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,818.0,3.2,10
2023-09-11,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1305.0,5.5,27
2023-09-11,SKU_104_CANNED_BEANS,Ambient Grocery,582.0,1.1,14
2023-09-11,SKU_105_PASTA_500G,Ambient Grocery,1490.0,1.5,11
2023-09-11,SKU_201_BBQ_SAUCE,Condiments,278.0,2.8,5
2023-09-11,SKU_202_HOT_DOGS_8PK,Chilled Proteins,352.0,4.5,5
2023-09-11,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,170.0,8.99,33
2023-09-11,SKU_204_LEMONADE_MIX,Beverages,227.0,3.0,11
2023-09-11,SKU_205_SUNSCREEN_SPF50,Health & Beauty,150.0,9.5,23
2023-09-11,SKU_301_WHOLE_TURKEY,Frozen Proteins,221.0,22.0,33
2023-09-11,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,131.0,1.8,12
2023-09-11,SKU_303_BAKING_CHOCOLATE,Baking Needs,118.0,4.2,10
2023-09-11,SKU_304_EGGNOG_1L,Chilled Dairy,0.0,3.5,6
2023-09-11,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,55.0,15.0,44
2023-09-11,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,8
2023-09-11,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,373.0,2.1,19
2023-09-11,SKU_403_ENERGY_DRINK_BERRY,Beverages,836.0,1.5,6
2023-09-11,SKU_404_KETO_CRACKERS,Snacks,214.0,4.0,15
2023-09-11,SKU_405_LIMITED_EDITION_CHIPS,Snacks,408.0,1.99,11
2023-09-12,SKU_101_CANNED_CHICKEN,Ambient Proteins,483.0,2.5,15
2023-09-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,863.0,3.2,9
2023-09-12,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1213.0,5.5,21
2023-09-12,SKU_104_CANNED_BEANS,Ambient Grocery,600.0,1.1,13
2023-09-12,SKU_105_PASTA_500G,Ambient Grocery,1475.0,1.5,11
2023-09-12,SKU_201_BBQ_SAUCE,Condiments,250.0,2.8,7
2023-09-12,SKU_202_HOT_DOGS_8PK,Chilled Proteins,376.0,4.5,4
2023-09-12,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,123.0,8.99,27
2023-09-12,SKU_204_LEMONADE_MIX,Beverages,205.0,3.0,11
2023-09-12,SKU_205_SUNSCREEN_SPF50,Health & Beauty,161.0,9.5,20
2023-09-12,SKU_301_WHOLE_TURKEY,Frozen Proteins,222.0,22.0,27
2023-09-12,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,143.0,1.8,14
2023-09-12,SKU_303_BAKING_CHOCOLATE,Baking Needs,118.0,4.2,7
2023-09-12,SKU_304_EGGNOG_1L,Chilled Dairy,0.0,3.5,4
2023-09-12,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,0.0,15.0,33
2023-09-12,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,16
2023-09-12,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,454.0,2.1,20
2023-09-12,SKU_403_ENERGY_DRINK_BERRY,Beverages,701.0,1.5,7
2023-09-12,SKU_404_KETO_CRACKERS,Snacks,260.0,4.0,14
2023-09-12,SKU_405_LIMITED_EDITION_CHIPS,Snacks,299.0,1.99,10
2023-09-13,SKU_101_CANNED_CHICKEN,Ambient Proteins,499.0,2.5,16
2023-09-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,849.0,3.2,10
2023-09-13,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1148.0,5.5,19
2023-09-13,SKU_104_CANNED_BEANS,Ambient Grocery,597.0,1.1,18
2023-09-13,SKU_105_PASTA_500G,Ambient Grocery,1558.0,1.5,12
2023-09-13,SKU_201_BBQ_SAUCE,Condiments,279.0,2.8,7
2023-09-13,SKU_202_HOT_DOGS_8PK,Chilled Proteins,433.0,4.5,3
2023-09-13,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,166.0,8.99,21
2023-09-13,SKU_204_LEMONADE_MIX,Beverages,221.0,3.0,11
2023-09-13,SKU_205_SUNSCREEN_SPF50,Health & Beauty,148.0,9.5,22
2023-09-13,SKU_301_WHOLE_TURKEY,Frozen Proteins,246.0,22.0,29
2023-09-13,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,150.0,1.8,11
2023-09-13,SKU_303_BAKING_CHOCOLATE,Baking Needs,100.0,4.2,9
2023-09-13,SKU_304_EGGNOG_1L,Chilled Dairy,0.0,3.5,3
2023-09-13,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,41.0,15.0,26
2023-09-13,SKU_401_SPICY_SNACK_MIX,Snacks,7.0,1.75,13
2023-09-13,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,477.0,2.1,21
2023-09-13,SKU_403_ENERGY_DRINK_BERRY,Beverages,601.0,1.5,7
2023-09-13,SKU_404_KETO_CRACKERS,Snacks,409.0,4.0,13
2023-09-13,SKU_405_LIMITED_EDITION_CHIPS,Snacks,151.0,1.99,11
2023-09-14,SKU_101_CANNED_CHICKEN,Ambient Proteins,526.0,2.5,14
2023-09-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,826.0,3.2,9
2023-09-14,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1165.0,5.5,22
2023-09-14,SKU_104_CANNED_BEANS,Ambient Grocery,586.0,1.1,14
2023-09-14,SKU_105_PASTA_500G,Ambient Grocery,1578.0,1.5,12
2023-09-14,SKU_201_BBQ_SAUCE,Condiments,259.0,2.8,6
2023-09-14,SKU_202_HOT_DOGS_8PK,Chilled Proteins,328.0,4.5,4
2023-09-14,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,173.0,8.99,25
2023-09-14,SKU_204_LEMONADE_MIX,Beverages,213.0,3.0,7
2023-09-14,SKU_205_SUNSCREEN_SPF50,Health & Beauty,165.0,9.5,29
2023-09-14,SKU_301_WHOLE_TURKEY,Frozen Proteins,245.0,22.0,54
2023-09-14,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,158.0,1.8,17
2023-09-14,SKU_303_BAKING_CHOCOLATE,Baking Needs,145.0,4.2,7
2023-09-14,SKU_304_EGGNOG_1L,Chilled Dairy,14.0,3.5,3
2023-09-14,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,109.0,15.0,40
2023-09-14,SKU_401_SPICY_SNACK_MIX,Snacks,102.0,1.75,20
2023-09-14,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,309.0,2.1,17
2023-09-14,SKU_403_ENERGY_DRINK_BERRY,Beverages,674.0,1.5,9
2023-09-14,SKU_404_KETO_CRACKERS,Snacks,279.0,4.0,12
2023-09-14,SKU_405_LIMITED_EDITION_CHIPS,Snacks,230.0,1.99,10
2023-09-15,SKU_101_CANNED_CHICKEN,Ambient Proteins,497.0,2.5,11
2023-09-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,825.0,3.2,8
2023-09-15,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1165.0,5.5,25
2023-09-15,SKU_104_CANNED_BEANS,Ambient Grocery,548.0,1.1,16
2023-09-15,SKU_105_PASTA_500G,Ambient Grocery,1583.0,1.5,14
2023-09-15,SKU_201_BBQ_SAUCE,Condiments,266.0,2.8,8
2023-09-15,SKU_202_HOT_DOGS_8PK,Chilled Proteins,285.0,4.5,4
2023-09-15,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,167.0,8.99,24
2023-09-15,SKU_204_LEMONADE_MIX,Beverages,247.0,3.0,10
2023-09-15,SKU_205_SUNSCREEN_SPF50,Health & Beauty,162.0,9.5,19
2023-09-15,SKU_301_WHOLE_TURKEY,Frozen Proteins,265.0,22.0,44
2023-09-15,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,158.0,1.8,10
2023-09-15,SKU_303_BAKING_CHOCOLATE,Baking Needs,80.0,4.2,10
2023-09-15,SKU_304_EGGNOG_1L,Chilled Dairy,46.0,3.5,4
2023-09-15,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,0.0,15.0,26
2023-09-15,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,11
2023-09-15,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,528.0,2.1,24
2023-09-15,SKU_403_ENERGY_DRINK_BERRY,Beverages,756.0,1.5,7
2023-09-15,SKU_404_KETO_CRACKERS,Snacks,227.0,4.0,13
2023-09-15,SKU_405_LIMITED_EDITION_CHIPS,Snacks,147.0,1.99,9
2023-09-16,SKU_101_CANNED_CHICKEN,Ambient Proteins,514.0,2.5,15
2023-09-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,841.0,3.2,10
2023-09-16,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1112.0,5.5,21
2023-09-16,SKU_104_CANNED_BEANS,Ambient Grocery,608.0,1.1,13
2023-09-16,SKU_105_PASTA_500G,Ambient Grocery,1545.0,1.5,11
2023-09-16,SKU_201_BBQ_SAUCE,Condiments,226.0,2.8,5
2023-09-16,SKU_202_HOT_DOGS_8PK,Chilled Proteins,377.0,4.5,5
2023-09-16,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,123.0,8.99,27
2023-09-16,SKU_204_LEMONADE_MIX,Beverages,226.0,3.0,8
2023-09-16,SKU_205_SUNSCREEN_SPF50,Health & Beauty,164.0,9.5,16
2023-09-16,SKU_301_WHOLE_TURKEY,Frozen Proteins,281.0,22.0,41
2023-09-16,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,175.0,1.8,13
2023-09-16,SKU_303_BAKING_CHOCOLATE,Baking Needs,113.0,4.2,11
2023-09-16,SKU_304_EGGNOG_1L,Chilled Dairy,49.0,3.5,5
2023-09-16,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,118.0,15.0,27
2023-09-16,SKU_401_SPICY_SNACK_MIX,Snacks,101.0,1.75,16
2023-09-16,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,289.0,2.1,18
2023-09-16,SKU_403_ENERGY_DRINK_BERRY,Beverages,785.0,1.5,8
2023-09-16,SKU_404_KETO_CRACKERS,Snacks,90.0,4.0,15
2023-09-16,SKU_405_LIMITED_EDITION_CHIPS,Snacks,361.0,1.99,10
2023-09-17,SKU_101_CANNED_CHICKEN,Ambient Proteins,520.0,2.5,13
2023-09-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,844.0,3.2,10
2023-09-17,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1172.0,5.5,25
2023-09-17,SKU_104_CANNED_BEANS,Ambient Grocery,646.0,1.1,15
2023-09-17,SKU_105_PASTA_500G,Ambient Grocery,1493.0,1.5,12
2023-09-17,SKU_201_BBQ_SAUCE,Condiments,221.0,2.8,6
2023-09-17,SKU_202_HOT_DOGS_8PK,Chilled Proteins,351.0,4.5,4
2023-09-17,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,60.0,8.99,27
2023-09-17,SKU_204_LEMONADE_MIX,Beverages,247.0,3.0,11
2023-09-17,SKU_205_SUNSCREEN_SPF50,Health & Beauty,145.0,9.5,30
2023-09-17,SKU_301_WHOLE_TURKEY,Frozen Proteins,270.0,22.0,52
2023-09-17,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,170.0,1.8,12
2023-09-17,SKU_303_BAKING_CHOCOLATE,Baking Needs,107.0,4.2,9
2023-09-17,SKU_304_EGGNOG_1L,Chilled Dairy,60.0,3.5,3
2023-09-17,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,33.0,15.0,34
2023-09-17,SKU_401_SPICY_SNACK_MIX,Snacks,95.0,1.75,11
2023-09-17,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,484.0,2.1,16
2023-09-17,SKU_403_ENERGY_DRINK_BERRY,Beverages,690.0,1.5,7
2023-09-17,SKU_404_KETO_CRACKERS,Snacks,215.0,4.0,16
2023-09-17,SKU_405_LIMITED_EDITION_CHIPS,Snacks,560.0,1.99,8
2023-09-18,SKU_101_CANNED_CHICKEN,Ambient Proteins,494.0,2.5,13
2023-09-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,839.0,3.2,10
2023-09-18,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1215.0,5.5,24
2023-09-18,SKU_104_CANNED_BEANS,Ambient Grocery,608.0,1.1,16
2023-09-18,SKU_105_PASTA_500G,Ambient Grocery,1518.0,1.5,12
2023-09-18,SKU_201_BBQ_SAUCE,Condiments,271.0,2.8,7
2023-09-18,SKU_202_HOT_DOGS_8PK,Chilled Proteins,322.0,4.5,4
2023-09-18,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,76.0,8.99,29
2023-09-18,SKU_204_LEMONADE_MIX,Beverages,203.0,3.0,11
2023-09-18,SKU_205_SUNSCREEN_SPF50,Health & Beauty,135.0,9.5,24
2023-09-18,SKU_301_WHOLE_TURKEY,Frozen Proteins,288.0,22.0,42
2023-09-18,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,177.0,1.8,15
2023-09-18,SKU_303_BAKING_CHOCOLATE,Baking Needs,138.0,4.2,9
2023-09-18,SKU_304_EGGNOG_1L,Chilled Dairy,35.0,3.5,2
2023-09-18,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,93.0,15.0,30
2023-09-18,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,15
2023-09-18,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,473.0,2.1,24
2023-09-18,SKU_403_ENERGY_DRINK_BERRY,Beverages,863.0,1.5,9
2023-09-18,SKU_404_KETO_CRACKERS,Snacks,270.0,4.0,13
2023-09-18,SKU_405_LIMITED_EDITION_CHIPS,Snacks,77.0,1.99,14
2023-09-19,SKU_101_CANNED_CHICKEN,Ambient Proteins,508.0,2.5,15
2023-09-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,841.0,3.2,9
2023-09-19,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1136.0,5.5,18
2023-09-19,SKU_104_CANNED_BEANS,Ambient Grocery,612.0,1.1,14
2023-09-19,SKU_105_PASTA_500G,Ambient Grocery,1610.0,1.5,11
2023-09-19,SKU_201_BBQ_SAUCE,Condiments,237.0,2.8,5
2023-09-19,SKU_202_HOT_DOGS_8PK,Chilled Proteins,373.0,4.5,5
2023-09-19,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,131.0,8.99,28
2023-09-19,SKU_204_LEMONADE_MIX,Beverages,231.0,3.0,8
2023-09-19,SKU_205_SUNSCREEN_SPF50,Health & Beauty,171.0,9.5,31
2023-09-19,SKU_301_WHOLE_TURKEY,Frozen Proteins,285.0,22.0,47
2023-09-19,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,172.0,1.8,18
2023-09-19,SKU_303_BAKING_CHOCOLATE,Baking Needs,129.0,4.2,9
2023-09-19,SKU_304_EGGNOG_1L,Chilled Dairy,20.0,3.5,4
2023-09-19,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,106.0,15.0,30
2023-09-19,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,13
2023-09-19,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,320.0,2.1,20
2023-09-19,SKU_403_ENERGY_DRINK_BERRY,Beverages,540.0,1.5,5
2023-09-19,SKU_404_KETO_CRACKERS,Snacks,191.0,4.0,16
2023-09-19,SKU_405_LIMITED_EDITION_CHIPS,Snacks,306.0,1.99,10
2023-09-20,SKU_101_CANNED_CHICKEN,Ambient Proteins,460.0,2.5,16
2023-09-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,869.0,3.2,10
2023-09-20,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1229.0,5.5,19
2023-09-20,SKU_104_CANNED_BEANS,Ambient Grocery,611.0,1.1,9
2023-09-20,SKU_105_PASTA_500G,Ambient Grocery,1528.0,1.5,13
2023-09-20,SKU_201_BBQ_SAUCE,Condiments,245.0,2.8,8
2023-09-20,SKU_202_HOT_DOGS_8PK,Chilled Proteins,376.0,4.5,4
2023-09-20,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,219.0,8.99,33
2023-09-20,SKU_204_LEMONADE_MIX,Beverages,267.0,3.0,12
2023-09-20,SKU_205_SUNSCREEN_SPF50,Health & Beauty,80.0,9.5,25
2023-09-20,SKU_301_WHOLE_TURKEY,Frozen Proteins,290.0,22.0,45
2023-09-20,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,167.0,1.8,15
2023-09-20,SKU_303_BAKING_CHOCOLATE,Baking Needs,90.0,4.2,10
2023-09-20,SKU_304_EGGNOG_1L,Chilled Dairy,20.0,3.5,5
2023-09-20,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,106.0,15.0,30
2023-09-20,SKU_401_SPICY_SNACK_MIX,Snacks,159.0,1.75,12
2023-09-20,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,306.0,2.1,21
2023-09-20,SKU_403_ENERGY_DRINK_BERRY,Beverages,803.0,1.5,7
2023-09-20,SKU_404_KETO_CRACKERS,Snacks,154.0,4.0,15
2023-09-20,SKU_405_LIMITED_EDITION_CHIPS,Snacks,0.0,1.99,8
2023-09-21,SKU_101_CANNED_CHICKEN,Ambient Proteins,494.0,2.5,14
2023-09-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,856.0,3.2,10
2023-09-21,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1208.0,5.5,24
2023-09-21,SKU_104_CANNED_BEANS,Ambient Grocery,607.0,1.1,14
2023-09-21,SKU_105_PASTA_500G,Ambient Grocery,1560.0,1.5,12
2023-09-21,SKU_201_BBQ_SAUCE,Condiments,224.0,2.8,6
2023-09-21,SKU_202_HOT_DOGS_8PK,Chilled Proteins,250.0,4.5,6
2023-09-21,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,74.0,8.99,30
2023-09-21,SKU_204_LEMONADE_MIX,Beverages,214.0,3.0,15
2023-09-21,SKU_205_SUNSCREEN_SPF50,Health & Beauty,155.0,9.5,14
2023-09-21,SKU_301_WHOLE_TURKEY,Frozen Proteins,308.0,22.0,42
2023-09-21,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,190.0,1.8,20
2023-09-21,SKU_303_BAKING_CHOCOLATE,Baking Needs,152.0,4.2,11
2023-09-21,SKU_304_EGGNOG_1L,Chilled Dairy,39.0,3.5,6
2023-09-21,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,196.0,15.0,36
2023-09-21,SKU_401_SPICY_SNACK_MIX,Snacks,131.0,1.75,6
2023-09-21,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,479.0,2.1,23
2023-09-21,SKU_403_ENERGY_DRINK_BERRY,Beverages,737.0,1.5,4
2023-09-21,SKU_404_KETO_CRACKERS,Snacks,252.0,4.0,12
2023-09-21,SKU_405_LIMITED_EDITION_CHIPS,Snacks,7.0,1.99,9
2023-09-22,SKU_101_CANNED_CHICKEN,Ambient Proteins,506.0,2.5,15
2023-09-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,838.0,3.2,10
2023-09-22,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1160.0,5.5,13
2023-09-22,SKU_104_CANNED_BEANS,Ambient Grocery,621.0,1.1,16
2023-09-22,SKU_105_PASTA_500G,Ambient Grocery,1500.0,1.5,10
2023-09-22,SKU_201_BBQ_SAUCE,Condiments,257.0,2.8,6
2023-09-22,SKU_202_HOT_DOGS_8PK,Chilled Proteins,308.0,4.5,6
2023-09-22,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,109.0,8.99,30
2023-09-22,SKU_204_LEMONADE_MIX,Beverages,220.0,3.0,12
2023-09-22,SKU_205_SUNSCREEN_SPF50,Health & Beauty,100.0,9.5,24
2023-09-22,SKU_301_WHOLE_TURKEY,Frozen Proteins,305.0,22.0,47
2023-09-22,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,210.0,1.8,11
2023-09-22,SKU_303_BAKING_CHOCOLATE,Baking Needs,139.0,4.2,12
2023-09-22,SKU_304_EGGNOG_1L,Chilled Dairy,20.0,3.5,3
2023-09-22,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,103.0,15.0,18
2023-09-22,SKU_401_SPICY_SNACK_MIX,Snacks,8.0,1.75,16
2023-09-22,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,366.0,2.1,19
2023-09-22,SKU_403_ENERGY_DRINK_BERRY,Beverages,540.0,1.5,7
2023-09-22,SKU_404_KETO_CRACKERS,Snacks,113.0,4.0,14
2023-09-22,SKU_405_LIMITED_EDITION_CHIPS,Snacks,333.0,1.99,12
2023-09-23,SKU_101_CANNED_CHICKEN,Ambient Proteins,492.0,2.5,17
2023-09-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,853.0,3.2,10
2023-09-23,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1184.0,5.5,21
2023-09-23,SKU_104_CANNED_BEANS,Ambient Grocery,608.0,1.1,15
2023-09-23,SKU_105_PASTA_500G,Ambient Grocery,1571.0,1.5,13
2023-09-23,SKU_201_BBQ_SAUCE,Condiments,209.0,2.8,8
2023-09-23,SKU_202_HOT_DOGS_8PK,Chilled Proteins,422.0,4.5,7
2023-09-23,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,53.0,8.99,33
2023-09-23,SKU_204_LEMONADE_MIX,Beverages,214.0,3.0,10
2023-09-23,SKU_205_SUNSCREEN_SPF50,Health & Beauty,115.0,9.5,16
2023-09-23,SKU_301_WHOLE_TURKEY,Frozen Proteins,318.0,22.0,50
2023-09-23,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,203.0,1.8,11
2023-09-23,SKU_303_BAKING_CHOCOLATE,Baking Needs,111.0,4.2,15
2023-09-23,SKU_304_EGGNOG_1L,Chilled Dairy,42.0,3.5,4
2023-09-23,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,58.0,15.0,31
2023-09-23,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,10
2023-09-23,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,411.0,2.1,21
2023-09-23,SKU_403_ENERGY_DRINK_BERRY,Beverages,666.0,1.5,8
2023-09-23,SKU_404_KETO_CRACKERS,Snacks,280.0,4.0,15
2023-09-23,SKU_405_LIMITED_EDITION_CHIPS,Snacks,206.0,1.99,8
2023-09-24,SKU_101_CANNED_CHICKEN,Ambient Proteins,535.0,2.5,14
2023-09-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,814.0,3.2,9
2023-09-24,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1255.0,5.5,17
2023-09-24,SKU_104_CANNED_BEANS,Ambient Grocery,590.0,1.1,15
2023-09-24,SKU_105_PASTA_500G,Ambient Grocery,1532.0,1.5,11
2023-09-24,SKU_201_BBQ_SAUCE,Condiments,220.0,2.8,8
2023-09-24,SKU_202_HOT_DOGS_8PK,Chilled Proteins,349.0,4.5,6
2023-09-24,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,27.0,8.99,26
2023-09-24,SKU_204_LEMONADE_MIX,Beverages,168.0,3.0,9
2023-09-24,SKU_205_SUNSCREEN_SPF50,Health & Beauty,87.0,9.5,21
2023-09-24,SKU_301_WHOLE_TURKEY,Frozen Proteins,342.0,22.0,44
2023-09-24,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,189.0,1.8,12
2023-09-24,SKU_303_BAKING_CHOCOLATE,Baking Needs,128.0,4.2,10
2023-09-24,SKU_304_EGGNOG_1L,Chilled Dairy,98.0,3.5,5
2023-09-24,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,146.0,15.0,29
2023-09-24,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,10
2023-09-24,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,516.0,2.1,23
2023-09-24,SKU_403_ENERGY_DRINK_BERRY,Beverages,675.0,1.5,8
2023-09-24,SKU_404_KETO_CRACKERS,Snacks,163.0,4.0,12
2023-09-24,SKU_405_LIMITED_EDITION_CHIPS,Snacks,0.0,1.99,15
2023-09-25,SKU_101_CANNED_CHICKEN,Ambient Proteins,490.0,2.5,19
2023-09-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,842.0,3.2,11
2023-09-25,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1221.0,5.5,20
2023-09-25,SKU_104_CANNED_BEANS,Ambient Grocery,578.0,1.1,11
2023-09-25,SKU_105_PASTA_500G,Ambient Grocery,1607.0,1.5,11
2023-09-25,SKU_201_BBQ_SAUCE,Condiments,245.0,2.8,6
2023-09-25,SKU_202_HOT_DOGS_8PK,Chilled Proteins,348.0,4.5,5
2023-09-25,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,37.0,8.99,23
2023-09-25,SKU_204_LEMONADE_MIX,Beverages,205.0,3.0,10
2023-09-25,SKU_205_SUNSCREEN_SPF50,Health & Beauty,71.0,9.5,21
2023-09-25,SKU_301_WHOLE_TURKEY,Frozen Proteins,340.0,22.0,42
2023-09-25,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,217.0,1.8,14
2023-09-25,SKU_303_BAKING_CHOCOLATE,Baking Needs,111.0,4.2,11
2023-09-25,SKU_304_EGGNOG_1L,Chilled Dairy,18.0,3.5,4
2023-09-25,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,134.0,15.0,26
2023-09-25,SKU_401_SPICY_SNACK_MIX,Snacks,194.0,1.75,8
2023-09-25,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,492.0,2.1,26
2023-09-25,SKU_403_ENERGY_DRINK_BERRY,Beverages,608.0,1.5,8
2023-09-25,SKU_404_KETO_CRACKERS,Snacks,12.0,4.0,11
2023-09-25,SKU_405_LIMITED_EDITION_CHIPS,Snacks,222.0,1.99,7
2023-09-26,SKU_101_CANNED_CHICKEN,Ambient Proteins,505.0,2.5,15
2023-09-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,870.0,3.2,9
2023-09-26,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1193.0,5.5,20
2023-09-26,SKU_104_CANNED_BEANS,Ambient Grocery,592.0,1.1,13
2023-09-26,SKU_105_PASTA_500G,Ambient Grocery,1594.0,1.5,13
2023-09-26,SKU_201_BBQ_SAUCE,Condiments,253.0,2.8,8
2023-09-26,SKU_202_HOT_DOGS_8PK,Chilled Proteins,364.0,4.5,4
2023-09-26,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,33
2023-09-26,SKU_204_LEMONADE_MIX,Beverages,196.0,3.0,8
2023-09-26,SKU_205_SUNSCREEN_SPF50,Health & Beauty,95.0,9.5,13
2023-09-26,SKU_301_WHOLE_TURKEY,Frozen Proteins,361.0,22.0,43
2023-09-26,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,204.0,1.8,12
2023-09-26,SKU_303_BAKING_CHOCOLATE,Baking Needs,136.0,4.2,7
2023-09-26,SKU_304_EGGNOG_1L,Chilled Dairy,27.0,3.5,4
2023-09-26,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,171.0,15.0,26
2023-09-26,SKU_401_SPICY_SNACK_MIX,Snacks,80.0,1.75,10
2023-09-26,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,325.0,2.1,19
2023-09-26,SKU_403_ENERGY_DRINK_BERRY,Beverages,606.0,1.5,7
2023-09-26,SKU_404_KETO_CRACKERS,Snacks,162.0,4.0,15
