date,sku_id,category,sales_volume,unit_cost,lead_time_days
2024-05-21,SKU_505_GRILLING_SPICE,Condiments,280.8,3.5,12
2024-05-22,SKU_505_GRILLING_SPICE,Condiments,331.4,3.5,12
2024-05-23,SKU_505_GRILLING_SPICE,Condiments,203.8,3.5,10
2024-05-24,SKU_505_GRILLING_SPICE,Condiments,314.9,3.5,8
2024-05-25,SKU_505_GRILLING_SPICE,Condiments,206.4,3.5,9
2024-05-26,SKU_505_GRILLING_SPICE,Condiments,219.0,3.5,11
2024-05-27,SKU_505_GRILLING_SPICE,Condiments,377.2,3.5,9
2024-05-28,SKU_505_GRILLING_SPICE,Condiments,303.1,3.5,10
2024-05-29,SKU_505_GRILLING_SPICE,Condiments,309.3,3.5,10
2024-05-30,SKU_505_GRILLING_SPICE,Condiments,214.4,3.5,11
2024-05-31,SKU_505_GRILLING_SPICE,Condiments,459.9,3.5,7
2024-06-01,SKU_505_GRILLING_SPICE,Condiments,216.5,3.5,10
2024-06-02,SKU_505_GRILLING_SPICE,Condiments,376.8,3.5,8
2024-06-03,SKU_505_GRILLING_SPICE,Condiments,305.5,3.5,10
2024-06-04,SKU_505_GRILLING_SPICE,Condiments,377.5,3.5,11
2024-06-05,SKU_505_GRILLING_SPICE,Condiments,389.3,3.5,12
2024-06-06,SKU_505_GRILLING_SPICE,Condiments,455.3,3.5,14
2024-06-07,SKU_505_GRILLING_SPICE,Condiments,441.9,3.5,10
2024-06-08,SKU_505_GRILLING_SPICE,Condiments,319.4,3.5,9
2024-06-09,SKU_505_GRILLING_SPICE,Condiments,447.3,3.5,10
2024-06-10,SKU_505_GRILLING_SPICE,Condiments,310.4,3.5,9
2024-06-11,SKU_505_GRILLING_SPICE,Condiments,494.3,3.5,10
2024-06-12,SKU_505_GRILLING_SPICE,Condiments,360.2,3.5,9
2024-06-13,SKU_505_GRILLING_SPICE,Condiments,382.4,3.5,9
2024-06-14,SKU_505_GRILLING_SPICE,Condiments,403.0,3.5,10
2024-06-15,SKU_505_GRILLING_SPICE,Condiments,322.6,3.5,11
2024-06-16,SKU_505_GRILLING_SPICE,Condiments,443.7,3.5,11
2024-06-17,SKU_505_GRILLING_SPICE,Condiments,498.0,3.5,9
2024-06-18,SKU_505_GRILLING_SPICE,Condiments,578.7,3.5,10
2024-06-19,SKU_505_GRILLING_SPICE,Condiments,387.4,3.5,12
2024-06-20,SKU_505_GRILLING_SPICE,Condiments,455.6,3.5,12
2024-06-21,SKU_505_GRILLING_SPICE,Condiments,484.3,3.5,9
2024-06-22,SKU_505_GRILLING_SPICE,Condiments,412.2,3.5,10
2024-06-23,SKU_505_GRILLING_SPICE,Condiments,408.8,3.5,9
2024-06-24,SKU_505_GRILLING_SPICE,Condiments,637.9,3.5,8
2024-06-25,SKU_505_GRILLING_SPICE,Condiments,641.2,3.5,12
2024-06-26,SKU_505_GRILLING_SPICE,Condiments,816.1,3.5,12
2024-06-27,SKU_505_GRILLING_SPICE,Condiments,529.1,3.5,9
2024-06-28,SKU_505_GRILLING_SPICE,Condiments,423.3,3.5,9
2024-06-29,SKU_505_GRILLING_SPICE,Condiments,629.2,3.5,8
2024-06-30,SKU_505_GRILLING_SPICE,Condiments,576.6,3.5,8
2024-07-01,SKU_505_GRILLING_SPICE,Condiments,650.8,3.5,12
2024-07-02,SKU_505_GRILLING_SPICE,Condiments,433.8,3.5,11
2024-07-03,SKU_505_GRILLING_SPICE,Condiments,483.1,3.5,10
2024-07-04,SKU_505_GRILLING_SPICE,Condiments,844.9,3.5,10
2024-07-05,SKU_505_GRILLING_SPICE,Condiments,484.3,3.5,11
2024-07-06,SKU_505_GRILLING_SPICE,Condiments,455.7,3.5,11
2024-07-07,SKU_505_GRILLING_SPICE,Condiments,556.1,3.5,9
2024-07-08,SKU_505_GRILLING_SPICE,Condiments,561.2,3.5,12
2024-07-09,SKU_505_GRILLING_SPICE,Condiments,499.1,3.5,11
2024-07-10,SKU_505_GRILLING_SPICE,Condiments,337.0,3.5,11
2024-07-11,SKU_505_GRILLING_SPICE,Condiments,605.2,3.5,11
2024-07-12,SKU_505_GRILLING_SPICE,Condiments,701.2,3.5,11
2024-07-13,SKU_505_GRILLING_SPICE,Condiments,494.6,3.5,12
2024-07-14,SKU_505_GRILLING_SPICE,Condiments,532.2,3.5,8
2024-07-15,SKU_505_GRILLING_SPICE,Condiments,472.7,3.5,10
2024-07-16,SKU_505_GRILLING_SPICE,Condiments,637.2,3.5,10
2024-07-17,SKU_505_GRILLING_SPICE,Condiments,426.1,3.5,10
2024-07-18,SKU_505_GRILLING_SPICE,Condiments,694.0,3.5,7
2024-07-19,SKU_505_GRILLING_SPICE,Condiments,574.4,3.5,10
2024-07-20,SKU_505_GRILLING_SPICE,Condiments,514.4,3.5,10
2024-07-21,SKU_505_GRILLING_SPICE,Condiments,799.2,3.5,10
2024-07-22,SKU_505_GRILLING_SPICE,Condiments,701.7,3.5,12
2024-07-23,SKU_505_GRILLING_SPICE,Condiments,494.6,3.5,12
2024-07-24,SKU_505_GRILLING_SPICE,Condiments,455.6,3.5,9
2024-07-25,SKU_505_GRILLING_SPICE,Condiments,465.9,3.5,9
2024-07-26,SKU_505_GRILLING_SPICE,Condiments,661.3,3.5,10
2024-07-27,SKU_505_GRILLING_SPICE,Condiments,486.8,3.5,9
2024-07-28,SKU_505_GRILLING_SPICE,Condiments,630.6,3.5,11
2024-07-29,SKU_505_GRILLING_SPICE,Condiments,331.1,3.5,10
2024-07-30,SKU_505_GRILLING_SPICE,Condiments,332.1,3.5,9
2024-07-31,SKU_505_GRILLING_SPICE,Condiments,525.3,3.5,8
2024-08-01,SKU_505_GRILLING_SPICE,Condiments,698.5,3.5,11
2024-08-02,SKU_505_GRILLING_SPICE,Condiments,487.0,3.5,10
2024-08-03,SKU_505_GRILLING_SPICE,Condiments,488.6,3.5,9
2024-08-04,SKU_505_GRILLING_SPICE,Condiments,612.9,3.5,11
2024-08-05,SKU_505_GRILLING_SPICE,Condiments,358.9,3.5,11
2024-08-06,SKU_505_GRILLING_SPICE,Condiments,264.1,3.5,10
2024-08-07,SKU_505_GRILLING_SPICE,Condiments,545.7,3.5,9
2024-08-08,SKU_505_GRILLING_SPICE,Condiments,356.8,3.5,9
2024-08-09,SKU_505_GRILLING_SPICE,Condiments,641.9,3.5,8
2024-08-10,SKU_505_GRILLING_SPICE,Condiments,457.8,3.5,11
2024-08-11,SKU_505_GRILLING_SPICE,Condiments,380.5,3.5,10
2024-08-12,SKU_505_GRILLING_SPICE,Condiments,681.2,3.5,13
2024-08-13,SKU_505_GRILLING_SPICE,Condiments,511.3,3.5,12
2024-08-14,SKU_505_GRILLING_SPICE,Condiments,397.7,3.5,9
2024-08-15,SKU_505_GRILLING_SPICE,Condiments,487.7,3.5,11
2024-08-16,SKU_505_GRILLING_SPICE,Condiments,329.5,3.5,11
2024-08-17,SKU_505_GRILLING_SPICE,Condiments,189.5,3.5,9
2024-08-18,SKU_505_GRILLING_SPICE,Condiments,402.6,3.5,5
2024-08-19,SKU_505_GRILLING_SPICE,Condiments,385.3,3.5,9
2024-08-20,SKU_505_GRILLING_SPICE,Condiments,476.0,3.5,12
2024-08-21,SKU_505_GRILLING_SPICE,Condiments,422.1,3.5,10
2024-08-22,SKU_505_GRILLING_SPICE,Condiments,393.0,3.5,10
2024-08-23,SKU_505_GRILLING_SPICE,Condiments,427.7,3.5,12
2024-08-24,SKU_505_GRILLING_SPICE,Condiments,206.4,3.5,11
2024-08-25,SKU_505_GRILLING_SPICE,Condiments,344.9,3.5,11
2024-08-26,SKU_505_GRILLING_SPICE,Condiments,316.3,3.5,10
2024-08-27,SKU_505_GRILLING_SPICE,Condiments,287.1,3.5,13
2024-08-28,SKU_505_GRILLING_SPICE,Condiments,325.6,3.5,8
2024-08-29,SKU_505_GRILLING_SPICE,Condiments,309.2,3.5,7
2024-08-30,SKU_505_GRILLING_SPICE,Condiments,346.9,3.5,10
2024-08-31,SKU_505_GRILLING_SPICE,Condiments,236.0,3.5,9
2024-09-01,SKU_505_GRILLING_SPICE,Condiments,258.6,3.5,10
2024-09-02,SKU_505_GRILLING_SPICE,Condiments,285.4,3.5,9
2024-09-03,SKU_505_GRILLING_SPICE,Condiments,258.7,3.5,11
2024-09-04,SKU_505_GRILLING_SPICE,Condiments,412.9,3.5,10
2024-09-05,SKU_505_GRILLING_SPICE,Condiments,273.2,3.5,11
2024-09-06,SKU_505_GRILLING_SPICE,Condiments,265.1,3.5,9
2024-09-07,SKU_505_GRILLING_SPICE,Condiments,197.6,3.5,11
2024-09-08,SKU_505_GRILLING_SPICE,Condiments,247.3,3.5,10
2024-09-09,SKU_505_GRILLING_SPICE,Condiments,325.6,3.5,11
2024-09-10,SKU_505_GRILLING_SPICE,Condiments,291.5,3.5,11
2024-09-11,SKU_505_GRILLING_SPICE,Condiments,212.2,3.5,9
2024-09-12,SKU_505_GRILLING_SPICE,Condiments,191.9,3.5,11
2024-09-13,SKU_505_GRILLING_SPICE,Condiments,193.9,3.5,10
2024-09-14,SKU_505_GRILLING_SPICE,Condiments,285.0,3.5,10
2024-09-15,SKU_505_GRILLING_SPICE,Condiments,161.4,3.5,10
2024-09-16,SKU_505_GRILLING_SPICE,Condiments,213.8,3.5,9
2024-09-17,SKU_505_GRILLING_SPICE,Condiments,233.7,3.5,8
2024-09-18,SKU_505_GRILLING_SPICE,Condiments,232.3,3.5,10
2024-09-19,SKU_505_GRILLING_SPICE,Condiments,193.3,3.5,11
2024-09-20,SKU_505_GRILLING_SPICE,Condiments,281.2,3.5,10
2024-09-21,SKU_505_GRILLING_SPICE,Condiments,183.1,3.5,11
2024-09-22,SKU_505_GRILLING_SPICE,Condiments,217.1,3.5,9
2024-09-23,SKU_505_GRILLING_SPICE,Condiments,275.5,3.5,12
2024-09-24,SKU_505_GRILLING_SPICE,Condiments,211.3,3.5,11
2024-09-25,SKU_505_GRILLING_SPICE,Condiments,247.3,3.5,12
2024-09-26,SKU_505_GRILLING_SPICE,Condiments,132.3,3.5,8
2024-09-27,SKU_505_GRILLING_SPICE,Condiments,214.7,3.5,11
2024-09-28,SKU_505_GRILLING_SPICE,Condiments,143.6,3.5,9
2024-09-29,SKU_505_GRILLING_SPICE,Condiments,167.2,3.5,12
2024-09-30,SKU_505_GRILLING_SPICE,Condiments,307.2,3.5,8
2024-10-01,SKU_505_GRILLING_SPICE,Condiments,185.7,3.5,12
2024-10-02,SKU_505_GRILLING_SPICE,Condiments,183.5,3.5,9
2024-10-03,SKU_505_GRILLING_SPICE,Condiments,209.1,3.5,10
2024-10-04,SKU_505_GRILLING_SPICE,Condiments,146.7,3.5,11
2024-10-05,SKU_505_GRILLING_SPICE,Condiments,154.0,3.5,12
2024-10-06,SKU_505_GRILLING_SPICE,Condiments,107.7,3.5,11
2024-10-07,SKU_505_GRILLING_SPICE,Condiments,176.4,3.5,8
2024-10-08,SKU_505_GRILLING_SPICE,Condiments,221.0,3.5,6
2024-10-09,SKU_505_GRILLING_SPICE,Condiments,157.0,3.5,10
2024-10-10,SKU_505_GRILLING_SPICE,Condiments,253.8,3.5,11
2024-10-11,SKU_505_GRILLING_SPICE,Condiments,224.0,3.5,11
2024-10-12,SKU_505_GRILLING_SPICE,Condiments,148.1,3.5,9
2024-10-13,SKU_505_GRILLING_SPICE,Condiments,142.9,3.5,7
2024-10-14,SKU_505_GRILLING_SPICE,Condiments,200.3,3.5,9
2024-10-15,SKU_505_GRILLING_SPICE,Condiments,214.6,3.5,11
2024-10-16,SKU_505_GRILLING_SPICE,Condiments,171.9,3.5,9
2024-10-17,SKU_505_GRILLING_SPICE,Condiments,187.5,3.5,8
2024-10-18,SKU_505_GRILLING_SPICE,Condiments,166.8,3.5,8
2024-10-19,SKU_505_GRILLING_SPICE,Condiments,198.9,3.5,11
2024-10-20,SKU_505_GRILLING_SPICE,Condiments,143.6,3.5,7
2024-10-21,SKU_505_GRILLING_SPICE,Condiments,148.5,3.5,10
2024-10-22,SKU_505_GRILLING_SPICE,Condiments,199.3,3.5,11
2024-10-23,SKU_505_GRILLING_SPICE,Condiments,170.7,3.5,9
2024-10-24,SKU_505_GRILLING_SPICE,Condiments,213.2,3.5,9
2024-10-25,SKU_505_GRILLING_SPICE,Condiments,185.9,3.5,11
2024-10-26,SKU_505_GRILLING_SPICE,Condiments,148.8,3.5,11
2024-10-27,SKU_505_GRILLING_SPICE,Condiments,153.8,3.5,12
2024-10-28,SKU_505_GRILLING_SPICE,Condiments,194.3,3.5,12
2024-10-29,SKU_505_GRILLING_SPICE,Condiments,185.6,3.5,12
2024-10-30,SKU_505_GRILLING_SPICE,Condiments,223.6,3.5,13
2024-10-31,SKU_505_GRILLING_SPICE,Condiments,168.0,3.5,10
2024-11-01,SKU_505_GRILLING_SPICE,Condiments,200.0,3.5,9
2024-11-02,SKU_505_GRILLING_SPICE,Condiments,164.7,3.5,12
2024-11-03,SKU_505_GRILLING_SPICE,Condiments,157.4,3.5,10
2024-11-04,SKU_505_GRILLING_SPICE,Condiments,203.9,3.5,13
2024-11-05,SKU_505_GRILLING_SPICE,Condiments,231.0,3.5,9
2024-11-06,SKU_505_GRILLING_SPICE,Condiments,148.0,3.5,11
2024-11-07,SKU_505_GRILLING_SPICE,Condiments,222.4,3.5,9
2024-11-08,SKU_505_GRILLING_SPICE,Condiments,235.7,3.5,9
2024-11-09,SKU_505_GRILLING_SPICE,Condiments,150.0,3.5,12
2024-11-10,SKU_505_GRILLING_SPICE,Condiments,161.2,3.5,8
2024-11-11,SKU_505_GRILLING_SPICE,Condiments,189.8,3.5,10
2024-11-12,SKU_505_GRILLING_SPICE,Condiments,184.0,3.5,11
2024-11-13,SKU_505_GRILLING_SPICE,Condiments,202.7,3.5,12
2024-11-14,SKU_505_GRILLING_SPICE,Condiments,224.3,3.5,12
2024-11-15,SKU_505_GRILLING_SPICE,Condiments,239.1,3.5,8
2024-11-16,SKU_505_GRILLING_SPICE,Condiments,206.0,3.5,10
2024-11-17,SKU_505_GRILLING_SPICE,Condiments,178.1,3.5,8
2024-11-18,SKU_505_GRILLING_SPICE,Condiments,192.3,3.5,11
2024-11-19,SKU_505_GRILLING_SPICE,Condiments,213.7,3.5,7
2024-11-20,SKU_505_GRILLING_SPICE,Condiments,205.0,3.5,11
2024-11-21,SKU_505_GRILLING_SPICE,Condiments,182.3,3.5,10
2024-11-22,SKU_505_GRILLING_SPICE,Condiments,120.5,3.5,10
2024-11-23,SKU_505_GRILLING_SPICE,Condiments,200.1,3.5,9
2024-11-24,SKU_505_GRILLING_SPICE,Condiments,221.1,3.5,11
2024-11-25,SKU_505_GRILLING_SPICE,Condiments,213.5,3.5,12
2024-11-26,SKU_505_GRILLING_SPICE,Condiments,205.9,3.5,9
2024-11-27,SKU_505_GRILLING_SPICE,Condiments,231.8,3.5,11
2024-11-28,SKU_505_GRILLING_SPICE,Condiments,127.9,3.5,11
2024-11-29,SKU_505_GRILLING_SPICE,Condiments,176.7,3.5,8
2024-11-30,SKU_505_GRILLING_SPICE,Condiments,147.0,3.5,13
2024-12-01,SKU_505_GRILLING_SPICE,Condiments,158.8,3.5,10
2024-12-02,SKU_505_GRILLING_SPICE,Condiments,195.5,3.5,11
2024-12-03,SKU_505_GRILLING_SPICE,Condiments,146.5,3.5,12
2024-12-04,SKU_505_GRILLING_SPICE,Condiments,206.9,3.5,11
2024-12-05,SKU_505_GRILLING_SPICE,Condiments,232.5,3.5,8
2024-12-06,SKU_505_GRILLING_SPICE,Condiments,191.4,3.5,9
2024-12-07,SKU_505_GRILLING_SPICE,Condiments,170.6,3.5,10
2024-12-08,SKU_505_GRILLING_SPICE,Condiments,150.3,3.5,13
2024-12-09,SKU_505_GRILLING_SPICE,Condiments,140.4,3.5,11
2024-12-10,SKU_505_GRILLING_SPICE,Condiments,131.8,3.5,9
2024-12-11,SKU_505_GRILLING_SPICE,Condiments,262.1,3.5,10
2024-12-12,SKU_505_GRILLING_SPICE,Condiments,225.3,3.5,11
2024-12-13,SKU_505_GRILLING_SPICE,Condiments,192.4,3.5,8
2024-12-14,SKU_505_GRILLING_SPICE,Condiments,133.5,3.5,11
2024-12-15,SKU_505_GRILLING_SPICE,Condiments,160.5,3.5,9
2024-12-16,SKU_505_GRILLING_SPICE,Condiments,188.4,3.5,9
2024-12-17,SKU_505_GRILLING_SPICE,Condiments,166.6,3.5,12
2024-12-18,SKU_505_GRILLING_SPICE,Condiments,152.7,3.5,9
2024-12-19,SKU_505_GRILLING_SPICE,Condiments,146.7,3.5,8
2024-12-20,SKU_505_GRILLING_SPICE,Condiments,234.3,3.5,13
2024-12-21,SKU_505_GRILLING_SPICE,Condiments,203.1,3.5,10
2024-12-22,SKU_505_GRILLING_SPICE,Condiments,159.6,3.5,11
2024-12-23,SKU_505_GRILLING_SPICE,Condiments,201.8,3.5,11
2024-12-24,SKU_505_GRILLING_SPICE,Condiments,206.7,3.5,11
2024-12-25,SKU_505_GRILLING_SPICE,Condiments,182.4,3.5,9
2024-12-26,SKU_505_GRILLING_SPICE,Condiments,164.5,3.5,8
2024-12-27,SKU_505_GRILLING_SPICE,Condiments,199.1,3.5,11
2024-12-28,SKU_505_GRILLING_SPICE,Condiments,139.6,3.5,10
2024-12-29,SKU_505_GRILLING_SPICE,Condiments,125.2,3.5,15
2024-12-30,SKU_505_GRILLING_SPICE,Condiments,143.4,3.5,9
2024-12-31,SKU_505_GRILLING_SPICE,Condiments,239.9,3.5,11
2025-01-01,SKU_505_GRILLING_SPICE,Condiments,175.9,3.5,10
2025-01-02,SKU_505_GRILLING_SPICE,Condiments,162.3,3.5,12
2025-01-03,SKU_505_GRILLING_SPICE,Condiments,243.3,3.5,10
2025-01-04,SKU_505_GRILLING_SPICE,Condiments,148.9,3.5,8
2025-01-05,SKU_505_GRILLING_SPICE,Condiments,165.2,3.5,8
2025-01-06,SKU_505_GRILLING_SPICE,Condiments,116.9,3.5,12
2025-01-07,SKU_505_GRILLING_SPICE,Condiments,204.2,3.5,10
2025-01-08,SKU_505_GRILLING_SPICE,Condiments,169.9,3.5,12
2025-01-09,SKU_505_GRILLING_SPICE,Condiments,265.8,3.5,11
2025-01-10,SKU_505_GRILLING_SPICE,Condiments,189.9,3.5,9
2025-01-11,SKU_505_GRILLING_SPICE,Condiments,142.7,3.5,11
2025-01-12,SKU_505_GRILLING_SPICE,Condiments,129.5,3.5,10
2025-01-13,SKU_505_GRILLING_SPICE,Condiments,199.7,3.5,9
2025-01-14,SKU_505_GRILLING_SPICE,Condiments,135.5,3.5,9
2025-01-15,SKU_505_GRILLING_SPICE,Condiments,189.3,3.5,13
2025-01-16,SKU_505_GRILLING_SPICE,Condiments,229.6,3.5,8
2025-01-17,SKU_505_GRILLING_SPICE,Condiments,160.3,3.5,7
2025-01-18,SKU_505_GRILLING_SPICE,Condiments,140.1,3.5,11
2025-01-19,SKU_505_GRILLING_SPICE,Condiments,175.7,3.5,10
2025-01-20,SKU_505_GRILLING_SPICE,Condiments,204.4,3.5,10
2025-01-21,SKU_505_GRILLING_SPICE,Condiments,208.0,3.5,12
2025-01-22,SKU_505_GRILLING_SPICE,Condiments,243.5,3.5,10
2025-01-23,SKU_505_GRILLING_SPICE,Condiments,164.6,3.5,9
2025-01-24,SKU_505_GRILLING_SPICE,Condiments,193.9,3.5,10
2025-01-25,SKU_505_GRILLING_SPICE,Condiments,162.1,3.5,10
2025-01-26,SKU_505_GRILLING_SPICE,Condiments,144.3,3.5,11
2025-01-27,SKU_505_GRILLING_SPICE,Condiments,207.6,3.5,8
2025-01-28,SKU_505_GRILLING_SPICE,Condiments,231.6,3.5,12
2025-01-29,SKU_505_GRILLING_SPICE,Condiments,289.8,3.5,7
2025-01-30,SKU_505_GRILLING_SPICE,Condiments,132.6,3.5,8
2025-01-31,SKU_505_GRILLING_SPICE,Condiments,114.1,3.5,10
2025-02-01,SKU_505_GRILLING_SPICE,Condiments,165.2,3.5,11
2025-02-02,SKU_505_GRILLING_SPICE,Condiments,189.5,3.5,14
2025-02-03,SKU_505_GRILLING_SPICE,Condiments,184.6,3.5,11
2025-02-04,SKU_505_GRILLING_SPICE,Condiments,180.4,3.5,11
2025-02-05,SKU_505_GRILLING_SPICE,Condiments,224.3,3.5,11
2025-02-06,SKU_505_GRILLING_SPICE,Condiments,242.3,3.5,11
2025-02-07,SKU_505_GRILLING_SPICE,Condiments,138.8,3.5,12
2025-02-08,SKU_505_GRILLING_SPICE,Condiments,159.4,3.5,6
2025-02-09,SKU_505_GRILLING_SPICE,Condiments,174.8,3.5,7
2025-02-10,SKU_505_GRILLING_SPICE,Condiments,167.4,3.5,11
2025-02-11,SKU_505_GRILLING_SPICE,Condiments,156.8,3.5,7
2025-02-12,SKU_505_GRILLING_SPICE,Condiments,141.9,3.5,11
2025-02-13,SKU_505_GRILLING_SPICE,Condiments,210.3,3.5,9
2025-02-14,SKU_505_GRILLING_SPICE,Condiments,202.4,3.5,11
2025-02-15,SKU_505_GRILLING_SPICE,Condiments,211.6,3.5,9
2025-02-16,SKU_505_GRILLING_SPICE,Condiments,132.8,3.5,9
2025-02-17,SKU_505_GRILLING_SPICE,Condiments,125.4,3.5,10
2025-02-18,SKU_505_GRILLING_SPICE,Condiments,196.4,3.5,10
2025-02-19,SKU_505_GRILLING_SPICE,Condiments,289.4,3.5,9
2025-02-20,SKU_505_GRILLING_SPICE,Condiments,201.2,3.5,10
2025-02-21,SKU_505_GRILLING_SPICE,Condiments,233.7,3.5,9
2025-02-22,SKU_505_GRILLING_SPICE,Condiments,139.4,3.5,10
2025-02-23,SKU_505_GRILLING_SPICE,Condiments,140.0,3.5,8
2025-02-24,SKU_505_GRILLING_SPICE,Condiments,205.7,3.5,11
2025-02-25,SKU_505_GRILLING_SPICE,Condiments,149.5,3.5,11
2025-02-26,SKU_505_GRILLING_SPICE,Condiments,227.9,3.5,8
2025-02-27,SKU_505_GRILLING_SPICE,Condiments,197.4,3.5,12
2025-02-28,SKU_505_GRILLING_SPICE,Condiments,120.1,3.5,10
2025-03-01,SKU_505_GRILLING_SPICE,Condiments,130.6,3.5,9
2025-03-02,SKU_505_GRILLING_SPICE,Condiments,124.8,3.5,12
2025-03-03,SKU_505_GRILLING_SPICE,Condiments,133.9,3.5,11
2025-03-04,SKU_505_GRILLING_SPICE,Condiments,181.5,3.5,9
2025-03-05,SKU_505_GRILLING_SPICE,Condiments,236.3,3.5,10
2025-03-06,SKU_505_GRILLING_SPICE,Condiments,244.2,3.5,9
2025-03-07,SKU_505_GRILLING_SPICE,Condiments,172.3,3.5,11
2025-03-08,SKU_505_GRILLING_SPICE,Condiments,184.4,3.5,8
2025-03-09,SKU_505_GRILLING_SPICE,Condiments,180.2,3.5,8
2025-03-10,SKU_505_GRILLING_SPICE,Condiments,148.8,3.5,10
2025-03-11,SKU_505_GRILLING_SPICE,Condiments,218.8,3.5,8
2025-03-12,SKU_505_GRILLING_SPICE,Condiments,239.4,3.5,14
2025-03-13,SKU_505_GRILLING_SPICE,Condiments,116.5,3.5,9
2025-03-14,SKU_505_GRILLING_SPICE,Condiments,292.1,3.5,10
2025-03-15,SKU_505_GRILLING_SPICE,Condiments,147.1,3.5,10
2025-03-16,SKU_505_GRILLING_SPICE,Condiments,149.0,3.5,10
2025-03-17,SKU_505_GRILLING_SPICE,Condiments,114.7,3.5,12
2025-03-18,SKU_505_GRILLING_SPICE,Condiments,168.3,3.5,13
2025-03-19,SKU_505_GRILLING_SPICE,Condiments,290.9,3.5,10
2025-03-20,SKU_505_GRILLING_SPICE,Condiments,175.7,3.5,11
2025-03-21,SKU_505_GRILLING_SPICE,Condiments,137.1,3.5,7
2025-03-22,SKU_505_GRILLING_SPICE,Condiments,215.6,3.5,13
2025-03-23,SKU_505_GRILLING_SPICE,Condiments,143.3,3.5,11
2025-03-24,SKU_505_GRILLING_SPICE,Condiments,137.0,3.5,10
2025-03-25,SKU_505_GRILLING_SPICE,Condiments,225.0,3.5,12
2025-03-26,SKU_505_GRILLING_SPICE,Condiments,237.1,3.5,11
2025-03-27,SKU_505_GRILLING_SPICE,Condiments,247.6,3.5,10
2025-03-28,SKU_505_GRILLING_SPICE,Condiments,263.0,3.5,9
2025-03-29,SKU_505_GRILLING_SPICE,Condiments,150.9,3.5,11
2025-03-30,SKU_505_GRILLING_SPICE,Condiments,173.1,3.5,9
2025-03-31,SKU_505_GRILLING_SPICE,Condiments,157.3,3.5,10
2025-04-01,SKU_505_GRILLING_SPICE,Condiments,200.3,3.5,9
2025-04-02,SKU_505_GRILLING_SPICE,Condiments,175.6,3.5,12
2025-04-03,SKU_505_GRILLING_SPICE,Condiments,209.9,3.5,9
2025-04-04,SKU_505_GRILLING_SPICE,Condiments,247.3,3.5,12
2025-04-05,SKU_505_GRILLING_SPICE,Condiments,161.6,3.5,13
2025-04-06,SKU_505_GRILLING_SPICE,Condiments,180.8,3.5,13
2025-04-07,SKU_505_GRILLING_SPICE,Condiments,243.9,3.5,7
2025-04-08,SKU_505_GRILLING_SPICE,Condiments,157.6,3.5,9
2025-04-09,SKU_505_GRILLING_SPICE,Condiments,175.3,3.5,12
2025-04-10,SKU_505_GRILLING_SPICE,Condiments,221.8,3.5,10
2025-04-11,SKU_505_GRILLING_SPICE,Condiments,189.7,3.5,9
2025-04-12,SKU_505_GRILLING_SPICE,Condiments,189.4,3.5,11
2025-04-13,SKU_505_GRILLING_SPICE,Condiments,180.7,3.5,8
2025-04-14,SKU_505_GRILLING_SPICE,Condiments,148.4,3.5,11
2025-04-15,SKU_505_GRILLING_SPICE,Condiments,156.1,3.5,9
2025-04-16,SKU_505_GRILLING_SPICE,Condiments,184.4,3.5,12
2025-04-17,SKU_505_GRILLING_SPICE,Condiments,187.2,3.5,10
2025-04-18,SKU_505_GRILLING_SPICE,Condiments,213.8,3.5,10
2025-04-19,SKU_505_GRILLING_SPICE,Condiments,179.8,3.5,9
2025-04-20,SKU_505_GRILLING_SPICE,Condiments,168.8,3.5,11
2025-04-21,SKU_505_GRILLING_SPICE,Condiments,238.7,3.5,10
2025-04-22,SKU_505_GRILLING_SPICE,Condiments,198.7,3.5,12
2025-04-23,SKU_505_GRILLING_SPICE,Condiments,242.1,3.5,10
2025-04-24,SKU_505_GRILLING_SPICE,Condiments,190.8,3.5,12
2025-04-25,SKU_505_GRILLING_SPICE,Condiments,209.3,3.5,12
2025-04-26,SKU_505_GRILLING_SPICE,Condiments,198.7,3.5,11
2025-04-27,SKU_505_GRILLING_SPICE,Condiments,113.5,3.5,11
2025-04-28,SKU_505_GRILLING_SPICE,Condiments,233.2,3.5,10
2025-04-29,SKU_505_GRILLING_SPICE,Condiments,212.7,3.5,8
2025-04-30,SKU_505_GRILLING_SPICE,Condiments,127.0,3.5,9
2025-05-01,SKU_505_GRILLING_SPICE,Condiments,130.4,3.5,10
2025-05-02,SKU_505_GRILLING_SPICE,Condiments,257.7,3.5,8
2025-05-03,SKU_505_GRILLING_SPICE,Condiments,149.3,3.5,10
2025-05-04,SKU_505_GRILLING_SPICE,Condiments,226.4,3.5,9
2025-05-05,SKU_505_GRILLING_SPICE,Condiments,256.7,3.5,11
2025-05-06,SKU_505_GRILLING_SPICE,Condiments,246.8,3.5,9
2025-05-07,SKU_505_GRILLING_SPICE,Condiments,251.0,3.5,11
2025-05-08,SKU_505_GRILLING_SPICE,Condiments,237.8,3.5,13
2025-05-09,SKU_505_GRILLING_SPICE,Condiments,288.1,3.5,10
2025-05-10,SKU_505_GRILLING_SPICE,Condiments,181.0,3.5,9
2025-05-11,SKU_505_GRILLING_SPICE,Condiments,213.8,3.5,9
2025-05-12,SKU_505_GRILLING_SPICE,Condiments,305.5,3.5,11
2025-05-13,SKU_505_GRILLING_SPICE,Condiments,211.8,3.5,8
