date,sku_id,category,sales_volume,unit_cost,lead_time_days
2024-02-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,683.1,3.2,11
2024-02-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,734.4,3.2,9
2024-02-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,892.6,3.2,8
2024-02-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-02-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-02-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-02-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,639.4,3.2,9
2024-02-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,690.3,3.2,12
2024-02-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,771.0,3.2,10
2024-02-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,868.0,3.2,11
2024-02-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,851.0,3.2,9
2024-02-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-03-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,767.2,3.2,6
2024-03-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,703.0,3.2,11
2024-03-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,550.9,3.2,8
2024-03-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,13
2024-03-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,840.5,3.2,9
2024-03-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,826.8,3.2,12
2024-03-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,795.7,3.2,9
2024-03-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,806.6,3.2,9
2024-03-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,685.9,3.2,12
2024-03-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,696.8,3.2,10
2024-03-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-03-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,898.3,3.2,10
2024-03-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,826.9,3.2,15
2024-03-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,859.0,3.2,9
2024-03-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,810.3,3.2,12
2024-03-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,685.3,3.2,8
2024-03-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,729.1,3.2,9
2024-03-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,964.6,3.2,12
2024-03-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-03-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,843.4,3.2,11
2024-03-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,871.4,3.2,9
2024-03-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-03-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,660.9,3.2,9
2024-03-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,627.2,3.2,11
2024-03-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,977.2,3.2,0
2024-03-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,840.4,3.2,12
2024-03-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-03-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-03-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-03-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,743.5,3.2,14
2024-03-31,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-04-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-04-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-04-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,850.0,3.2,12
2024-04-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,771.1,3.2,12
2024-04-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-04-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-04-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,749.3,3.2,10
2024-04-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,771.6,3.2,9
2024-04-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-04-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,822.5,-3.2,9
2024-04-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-04-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-04-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,744.9,3.2,12
2024-04-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,733.0,3.2,0
2024-04-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,865.6,3.2,10
2024-04-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-04-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,759.4,3.2,12
2024-04-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,807.3,3.2,10
2024-04-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-04-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,710.6,3.2,9
2024-04-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-04-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,846.9,3.2,13
2024-04-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-04-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,872.8,3.2,10
2024-04-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-04-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,880.9,3.2,12
2024-04-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,700.9,-3.2,10
2024-04-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,715.1,3.2,13
2024-04-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-04-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,912.5,3.2,10
2024-05-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,-3.2,11
2024-05-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,802.4,3.2,10
2024-05-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-05-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-05-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-05-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,887.7,3.2,11
2024-05-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,775.5,3.2,12
2024-05-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-05-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,862.8,3.2,13
2024-05-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,823.2,3.2,9
2024-05-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,677.4,3.2,10
2024-05-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,721.9,3.2,8
2024-05-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,767.4,-3.2,8
2024-05-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,901.8,3.2,13
2024-05-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-05-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-05-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,775.9,3.2,10
2024-05-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,731.3,3.2,11
2024-05-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,0
2024-05-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-05-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,794.1,3.2,7
2024-05-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,872.2,3.2,12
2024-05-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-05-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-05-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,767.3,3.2,11
2024-05-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,682.4,3.2,8
2024-05-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-05-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-05-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-05-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,840.8,3.2,13
2024-05-31,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-06-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-06-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,645.0,3.2,10
2024-06-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-06-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,743.5,3.2,10
2024-06-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-06-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-06-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-06-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,695.5,3.2,12
2024-06-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,576.4,-3.2,10
2024-06-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,827.0,3.2,11
2024-06-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-06-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,816.3,3.2,9
2024-06-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-06-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,,-3.2,10
2024-06-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,639.6,3.2,8
2024-06-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-06-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-06-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-06-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-06-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,0
2024-06-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,819.5,3.2,9
2024-06-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,561.3,3.2,9
2024-06-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,666.5,3.2,9
2024-06-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,828.7,3.2,10
2024-06-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-06-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,,-3.2,11
2024-06-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-06-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,830.8,3.2,10
2024-06-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-06-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,729.6,3.2,10
2024-07-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,796.4,3.2,11
2024-07-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,760.8,3.2,10
2024-07-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,835.1,3.2,10
2024-07-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,7
2024-07-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,800.6,3.2,10
2024-07-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,686.5,3.2,8
2024-07-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-07-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,902.2,3.2,11
2024-07-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,794.0,3.2,13
2024-07-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,757.3,3.2,11
2024-07-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,904.3,3.2,9
2024-07-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,930.5,3.2,10
2024-07-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-07-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-07-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,890.3,3.2,7
2024-07-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,924.5,3.2,8
2024-07-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-07-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-07-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,763.1,3.2,10
2024-07-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,661.0,3.2,0
2024-07-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,748.7,3.2,12
2024-07-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-07-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-07-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-07-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,754.4,3.2,9
2024-07-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-07-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,633.7,3.2,11
2024-07-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-07-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,873.6,3.2,10
2024-07-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,807.8,3.2,0
2024-07-31,SKU_102_PEANUT_BUTTER,Ambient Grocery,831.0,3.2,9
2024-08-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-08-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-08-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-08-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,741.1,3.2,11
2024-08-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,829.7,3.2,11
2024-08-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,731.7,3.2,8
2024-08-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,756.9,3.2,10
2024-08-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,952.8,3.2,13
2024-08-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-08-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,579.8,3.2,0
2024-08-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,634.7,3.2,9
2024-08-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,0
2024-08-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,704.3,3.2,11
2024-08-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-08-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-08-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,667.4,3.2,10
2024-08-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,13
2024-08-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,610.7,3.2,11
2024-08-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-08-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-08-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-08-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-08-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,857.2,3.2,9
2024-08-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-08-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,710.9,3.2,9
2024-08-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,861.8,3.2,0
2024-08-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,911.9,3.2,10
2024-08-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,717.9,3.2,12
2024-08-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,775.9,3.2,9
2024-08-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-08-31,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,15
2024-09-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-09-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,832.8,3.2,10
2024-09-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,0
2024-09-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,873.6,3.2,10
2024-09-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,823.2,3.2,10
2024-09-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-09-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,709.2,3.2,6
2024-09-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-09-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-09-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,911.6,3.2,11
2024-09-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,784.6,3.2,11
2024-09-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,771.3,3.2,8
2024-09-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,794.4,3.2,11
2024-09-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,0
2024-09-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,716.3,3.2,11
2024-09-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,793.4,3.2,11
2024-09-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,889.8,3.2,11
2024-09-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-09-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,859.8,3.2,12
2024-09-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-09-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-09-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,640.4,3.2,10
2024-09-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-09-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,709.5,3.2,10
2024-09-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,836.2,3.2,9
2024-09-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-09-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,728.6,3.2,9
2024-09-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,635.2,3.2,0
2024-09-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,721.8,3.2,10
2024-09-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,818.4,3.2,7
2024-10-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,878.6,3.2,8
2024-10-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,840.1,3.2,10
2024-10-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,927.0,3.2,8
2024-10-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-10-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,774.3,3.2,12
2024-10-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-10-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,890.0,3.2,9
2024-10-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,867.8,3.2,11
2024-10-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,14
2024-10-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,862.2,3.2,9
2024-10-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,834.2,3.2,7
2024-10-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-10-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,648.3,3.2,10
2024-10-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,780.9,3.2,12
2024-10-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-10-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,813.9,3.2,10
2024-10-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,,-3.2,9
2024-10-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,791.8,3.2,10
2024-10-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,603.8,3.2,9
2024-10-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,650.8,3.2,11
2024-10-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,853.3,3.2,10
2024-10-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,892.7,3.2,10
2024-10-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,861.9,3.2,10
2024-10-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-10-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,672.7,3.2,10
2024-10-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-10-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,728.8,3.2,12
2024-10-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,,-3.2,10
2024-10-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-10-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-10-31,SKU_102_PEANUT_BUTTER,Ambient Grocery,826.3,3.2,9
2024-11-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-11-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,598.3,3.2,7
2024-11-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-11-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-11-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,805.3,3.2,12
2024-11-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,857.4,3.2,10
2024-11-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-11-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,905.0,3.2,10
2024-11-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,712.6,3.2,8
2024-11-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,592.3,3.2,11
2024-11-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-11-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-11-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,756.0,3.2,12
2024-11-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-11-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,813.5,3.2,11
2024-11-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,646.8,3.2,10
2024-11-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,678.5,3.2,8
2024-11-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,884.9,3.2,9
2024-11-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,820.1,3.2,9
2024-11-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-11-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,996.6,3.2,11
2024-11-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,834.0,3.2,10
2024-11-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,677.4,3.2,11
2024-11-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,612.3,3.2,12
2024-11-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,883.1,3.2,11
2024-11-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,864.6,3.2,10
2024-11-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,880.2,3.2,11
2024-11-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,811.6,3.2,9
2024-11-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,842.0,3.2,12
2024-11-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,609.1,3.2,8
2024-12-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-12-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-12-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-12-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-12-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,,-3.2,8
2024-12-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,12
2024-12-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-12-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,9
2024-12-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,810.0,3.2,10
2024-12-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,920.7,3.2,11
2024-12-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-12-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,868.3,3.2,12
2024-12-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2024-12-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,632.1,3.2,8
2024-12-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,663.3,3.2,11
2024-12-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-12-17,SKU_102_PEANUT_BUTTER,Ambient Grocery,813.6,3.2,10
2024-12-18,SKU_102_PEANUT_BUTTER,Ambient Grocery,779.2,3.2,13
2024-12-19,SKU_102_PEANUT_BUTTER,Ambient Grocery,727.6,3.2,10
2024-12-20,SKU_102_PEANUT_BUTTER,Ambient Grocery,970.1,3.2,10
2024-12-21,SKU_102_PEANUT_BUTTER,Ambient Grocery,665.6,3.2,9
2024-12-22,SKU_102_PEANUT_BUTTER,Ambient Grocery,,-3.2,12
2024-12-23,SKU_102_PEANUT_BUTTER,Ambient Grocery,687.1,3.2,12
2024-12-24,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-12-25,SKU_102_PEANUT_BUTTER,Ambient Grocery,806.2,3.2,11
2024-12-26,SKU_102_PEANUT_BUTTER,Ambient Grocery,728.1,3.2,11
2024-12-27,SKU_102_PEANUT_BUTTER,Ambient Grocery,970.0,-3.2,8
2024-12-28,SKU_102_PEANUT_BUTTER,Ambient Grocery,686.1,3.2,9
2024-12-29,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2024-12-30,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2024-12-31,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,0
2025-01-01,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,8
2025-01-02,SKU_102_PEANUT_BUTTER,Ambient Grocery,770.9,3.2,11
2025-01-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,11
2025-01-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,,3.2,10
2025-01-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,608.1,-3.2,11
2025-01-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,893.6,3.2,9
2025-01-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,803.3,3.2,10
2025-01-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,805.5,3.2,10
